Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01229","Cantaloupes and other melons","2016","2016","1000 USD","55990","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01229","Cantaloupes and other melons","2017","2017","1000 USD","44110","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01229","Cantaloupes and other melons","2018","2018","1000 USD","56633","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01229","Cantaloupes and other melons","2019","2019","1000 USD","58262","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01229","Cantaloupes and other melons","2020","2020","1000 USD","65930","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01229","Cantaloupes and other melons","2021","2021","1000 USD","61622","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01229","Cantaloupes and other melons","2022","2022","1000 USD","56635","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01229","Cantaloupes and other melons","2023","2023","1000 USD","56205","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1961","1961","1000 Int$","967","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1962","1962","1000 Int$","1106","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1963","1963","1000 Int$","1106","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1964","1964","1000 Int$","1244","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1965","1965","1000 Int$","1244","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1966","1966","1000 Int$","1382","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1967","1967","1000 Int$","1382","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1968","1968","1000 Int$","1427","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1969","1969","1000 Int$","1796","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1970","1970","1000 Int$","2626","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1971","1971","1000 Int$","3593","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1972","1972","1000 Int$","4975","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1973","1973","1000 Int$","7571","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1974","1974","1000 Int$","5334","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1975","1975","1000 Int$","8070","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1976","1976","1000 Int$","5470","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1977","1977","1000 Int$","4096","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1978","1978","1000 Int$","12713","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1979","1979","1000 Int$","10226","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1980","1980","1000 Int$","11839","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1981","1981","1000 Int$","15162","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1982","1982","1000 Int$","13949","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1983","1983","1000 Int$","14664","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1984","1984","1000 Int$","14979","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1985","1985","1000 Int$","19711","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1986","1986","1000 Int$","29962","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1987","1987","1000 Int$","36545","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1988","1988","1000 Int$","36589","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1989","1989","1000 Int$","53219","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1990","1990","1000 Int$","47592","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1991","1991","1000 Int$","47738","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1992","1992","1000 Int$","64524","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1993","1993","1000 Int$","53198","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1994","1994","1000 Int$","64722","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1995","1995","1000 Int$","68318","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1996","1996","1000 Int$","74576","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1997","1997","1000 Int$","62822","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1998","1998","1000 Int$","91990","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","1999","1999","1000 Int$","79193","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","2000","2000","1000 Int$","90291","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","2001","2001","1000 Int$","83093","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","2002","2002","1000 Int$","78007","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","2003","2003","1000 Int$","98336","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","2004","2004","1000 Int$","117108","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","152","Gross Production Value (constant 2014-2016 thousand I$)","01251","Carrots and turnips","2005","2005","1000 Int$","121607","E","Estimated value"
